BehaviorSpace results (NetLogo 6.1.1),,,,,,,,,,,,,,,,
Simulation.nlogo,,,,,,,,,,,,,,,,
Interventions_100_people_End,,,,,,,,,,,,,,,,
04/29/2020 17:09:00:810 -0300,,,,,,,,,,,,,,,,
min-pxcor,max-pxcor,min-pycor,max-pycor,,,,,,,,,,,,,
-16,16,-16,16,,,,,,,,,,,,,
[run number],beta-gov,sigma,pop-size,layout-type,graphics?,test?,debug?,intervention?,nw-type,intervention-type,perc-interventions,[step],count people with [social-distancing?],count people with [not social-distancing?],mean [opinion] of people,standard-deviation [opinion] of people
5657,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,332,78,22,0.810780885,0.158068143
5659,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,375,82,18,0.816145345,0.15754206
5658,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,451,85,15,0.802441203,0.155494048
5654,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,556,85,15,0.81533846,0.130372836
5663,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,157,77,23,0.811643757,0.15982321
5662,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,306,90,10,0.834496201,0.105523635
5660,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,541,81,19,0.825739624,0.136318462
5664,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,298,78,22,0.79614792,0.19385089
5665,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,356,83,17,0.832844148,0.110537997
5667,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,248,80,20,0.817027173,0.131130884
5669,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,229,77,23,0.817018493,0.136065447
5666,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,339,76,24,0.818713358,0.133831685
5672,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,154,79,21,0.799230908,0.178131875
5668,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,386,80,20,0.824443989,0.105000525
5670,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,451,80,20,0.800558959,0.152916802
5676,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,182,75,25,0.822541945,0.134990625
5675,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,245,85,15,0.815560619,0.131797982
5674,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,283,85,15,0.834161518,0.10915351
5673,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,389,81,19,0.83866206,0.067190311
5677,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,321,84,16,0.828900429,0.106721344
5678,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,332,76,24,0.825913572,0.135606816
5680,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,208,77,23,0.822911837,0.133029487
5681,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,195,84,16,0.827553948,0.10720243
5671,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,652,83,17,0.805381932,0.158869198
5679,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,411,74,26,0.808675777,0.17575562
5682,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,337,81,19,0.838688227,0.106854951
5687,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,174,82,18,0.824984536,0.136270856
5688,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,166,76,24,0.83159344,0.103190965
5686,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,202,76,24,0.784272302,0.191345656
5684,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,255,72,28,0.791079349,0.175801799
5685,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,223,77,23,0.810414307,0.132981819
5683,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,336,83,17,0.851929863,0.065943246
5695,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,234,89,11,0.804282008,0.15603344
5689,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,359,85,15,0.824792021,0.135447163
5691,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,311,87,13,0.826179913,0.135019917
5693,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,314,85,15,0.785517525,0.208822361
5692,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,337,79,21,0.823308109,0.135724704
5696,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,312,87,13,0.830128707,0.10517864
5690,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,419,82,18,0.82143823,0.132074264
5701,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,359,79,21,0.793107296,0.154971062
5702,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,351,78,22,0.817469045,0.138571493
5703,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,242,81,19,0.826108992,0.111253991
5694,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,441,77,23,0.796035632,0.174834838
5704,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,419,85,15,0.814742792,0.105214165
5706,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,435,80,20,0.82446556,0.135887487
5705,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,478,78,22,0.817466011,0.137479715
5707,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,491,82,18,0.829502417,0.134494617
5709,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,296,84,16,0.805889179,0.178427776
5708,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,517,77,23,0.807049557,0.157676594
5710,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,347,83,17,0.821908765,0.13299948
5711,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,174,83,17,0.821293188,0.1372248
5700,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,232,88,12,0.807766905,0.156129746
5699,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,256,81,19,0.804943146,0.157546384
5698,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,254,80,20,0.808012559,0.157741475
5713,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,273,83,17,0.838087537,0.11072433
5712,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,422,81,19,0.819974645,0.113505093
5715,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,324,83,17,0.828911929,0.106644342
5718,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,248,81,19,0.843468597,0.069551806
5716,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,279,81,19,0.829782273,0.110314438
5697,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,erdos-renyi,closeness,10,349,82,18,0.825257585,0.104272965
5714,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,530,84,16,0.84423195,0.0723001
5719,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,327,82,18,0.797153581,0.180582881
5717,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,420,80,20,0.804527713,0.179606252
5720,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,391,85,15,0.817154304,0.131695657
5725,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,224,82,18,0.806037781,0.132603662
5722,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,329,77,23,0.801322673,0.158413722
5724,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,335,85,15,0.831223178,0.107857655
5726,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,266,82,18,0.822161906,0.134996842
5721,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,480,90,10,0.828941374,0.066037934
5727,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,239,72,28,0.816229603,0.13811249
5728,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,222,84,16,0.796310744,0.174914084
5723,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,502,80,20,0.814396388,0.13633074
5729,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,276,82,18,0.828419512,0.107410951
5734,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,201,86,14,0.836907209,0.068937125
5731,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,282,84,16,0.804175908,0.158392272
5732,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,261,86,14,0.790450693,0.175247165
5730,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,349,81,19,0.823611063,0.112606073
5733,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,300,85,15,0.816278286,0.110427976
5736,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,348,84,16,0.814071215,0.134269627
5737,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,266,77,23,0.801561787,0.156845458
5739,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,348,76,24,0.836627812,0.067557573
5742,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,346,80,20,0.808896971,0.133345271
5735,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,567,82,18,0.838636988,0.068744875
5743,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,206,84,16,0.820805775,0.107212592
5741,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,418,88,12,0.829859064,0.110577342
5740,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,519,88,12,0.836578496,0.064936512
5738,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,582,85,15,0.825276331,0.107214774
5747,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,231,84,16,0.803460678,0.17901925
5744,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,437,83,17,0.821667203,0.137178297
5745,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,311,82,18,0.812494151,0.13438969
5746,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,339,88,12,0.813565836,0.134431485
5750,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,246,78,22,0.821717603,0.109158275
5748,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,374,83,17,0.797205207,0.176857964
5749,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,372,85,15,0.779251748,0.193075947
5751,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,264,82,18,0.823622793,0.109258071
5752,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,309,84,16,0.827607995,0.109928575
5753,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,377,88,12,0.832927736,0.066163052
5756,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,264,83,17,0.806200004,0.134305615
5754,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,405,86,14,0.814242387,0.139183058
5757,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,291,80,20,0.79514884,0.176385172
5755,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,419,78,22,0.821541164,0.107281804
5758,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,357,85,15,0.842127199,0.063372647
5762,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,165,86,14,0.792718173,0.194920128
5760,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,279,85,15,0.828418754,0.135217771
5761,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,264,78,22,0.820430161,0.162001928
5759,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,518,84,16,0.809420941,0.134753539
5763,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,352,81,19,0.824968951,0.13684843
5764,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,326,79,21,0.789923271,0.174687341
5765,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,323,79,21,0.79579528,0.178536204
5769,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,175,79,21,0.811996713,0.136204708
5768,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,274,86,14,0.797350657,0.175380583
5767,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,309,83,17,0.828931581,0.107143552
5770,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,291,80,20,0.842256412,0.07121554
5771,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,244,85,15,0.828099668,0.108857169
5766,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,558,82,18,0.819954251,0.106516779
5772,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,265,79,21,0.835083999,0.06970569
5773,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,258,85,15,0.821530369,0.107620455
5774,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,324,80,20,0.81827285,0.137170901
5776,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,256,87,13,0.831582143,0.138486121
5775,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,311,82,18,0.803884392,0.176822196
5780,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,212,81,19,0.823459796,0.108326711
5778,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,385,82,18,0.812065455,0.137526145
5777,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,450,79,21,0.801586507,0.156778089
5779,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,436,85,15,0.813850656,0.131384065
5782,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,352,89,11,0.839485301,0.067612402
5783,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,402,80,20,0.814595077,0.130967134
5785,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,404,80,20,0.797171117,0.178065711
5781,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,658,87,13,0.823725553,0.107231468
5786,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,349,82,18,0.806165037,0.162286495
5787,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,347,82,18,0.802043044,0.157457605
5788,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,312,82,18,0.804888311,0.160799314
5784,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,690,86,14,0.818057429,0.137702007
5791,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,337,88,12,0.835012767,0.106587193
5793,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,285,81,19,0.793813248,0.17906301
5790,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,467,78,22,0.805647621,0.157709627
5789,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,547,80,20,0.809691272,0.133204683
5794,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,281,82,18,0.812066125,0.160268397
5796,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,210,88,12,0.807357192,0.160875686
5792,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,469,82,18,0.808349071,0.159468785
5797,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,191,83,17,0.818786674,0.137914666
5802,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,226,76,24,0.83120517,0.105121161
5801,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,260,80,20,0.799679734,0.155769983
5798,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,420,76,24,0.806100901,0.133307506
5800,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,452,84,16,0.799546621,0.158452732
5795,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,739,78,22,0.827454506,0.108157487
5805,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,275,75,25,0.784998416,0.196766745
5799,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,eigen,10,620,86,14,0.830624601,0.10784215
5803,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,568,84,16,0.840723983,0.067563238
5804,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,497,84,16,0.8397226,0.064096978
5808,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,280,75,25,0.841775459,0.07182708
5806,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,441,85,15,0.823761685,0.10836774
5809,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,316,74,26,0.819710429,0.133442758
5807,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,420,79,21,0.824788806,0.106166321
5814,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,192,81,19,0.820807404,0.13643282
5810,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,381,83,17,0.798905003,0.177942692
5812,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,322,79,21,0.824051967,0.137148914
5815,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,204,80,20,0.791861994,0.175535048
5813,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,370,77,23,0.797233706,0.196542411
5816,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,366,85,15,0.806683943,0.158339605
5811,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,634,76,24,0.802464678,0.160498982
5822,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,154,77,23,0.821982186,0.107723283
5821,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,248,82,18,0.802427222,0.177611405
5818,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,295,81,19,0.809076227,0.15952167
5819,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,331,85,15,0.847097152,0.071022477
5817,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,518,83,17,0.836920273,0.064632047
5820,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,399,85,15,0.834302868,0.107744408
5823,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,276,83,17,0.797213971,0.176483096
5824,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,226,83,17,0.843130182,0.069791919
5827,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,218,84,16,0.837481634,0.108102275
5825,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,279,76,24,0.83529069,0.11068831
5830,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,242,79,21,0.784157294,0.173418458
5831,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,196,76,24,0.793157097,0.196521056
5826,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,401,81,19,0.820785194,0.106109094
5829,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,348,77,23,0.812856561,0.132769907
5832,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,224,77,23,0.846286261,0.069862681
5833,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,206,83,17,0.820448524,0.138087038
5835,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,218,77,23,0.79834036,0.17964153
5828,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,595,87,13,0.827262907,0.108236866
5838,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,272,78,22,0.796960345,0.176715182
5839,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,266,78,22,0.806558764,0.157042587
5840,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,256,80,20,0.795252317,0.176128927
5834,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,552,83,17,0.81161902,0.136884837
5837,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,440,75,25,0.80387563,0.157549434
5844,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,264,74,26,0.815750603,0.133991257
5836,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,650,81,19,0.809080007,0.160056346
5846,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,186,76,24,0.789999142,0.195522409
5843,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,352,79,21,0.767542186,0.205186578
5841,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,481,83,17,0.793937024,0.195334148
5842,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,467,77,23,0.837614037,0.066863312
5845,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,387,78,22,0.806851056,0.157898133
5847,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,365,85,15,0.806846215,0.157886385
5848,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,277,81,19,0.796452412,0.178432889
5851,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,255,87,13,0.81560332,0.13896349
5853,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,190,81,19,0.81570204,0.159926411
5850,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,269,78,22,0.815323765,0.157059134
5849,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,499,86,14,0.84197341,0.069729487
5854,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,397,84,16,0.846088721,0.065432753
5852,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,503,79,21,0.81654642,0.135268686
5855,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,384,82,18,0.801883714,0.156414494
5857,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,353,86,14,0.805807257,0.156818504
5859,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,357,76,24,0.80662395,0.158182705
5860,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,189,76,24,0.80015929,0.195926297
5861,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,278,80,20,0.810771114,0.157830805
5856,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,540,75,25,0.796733706,0.175776642
5864,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,174,80,20,0.796491659,0.176094479
5858,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,613,84,16,0.842997139,0.064842012
5863,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,277,75,25,0.811555211,0.159946471
5865,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,243,84,16,0.814021555,0.157434026
5867,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,235,81,19,0.841549484,0.107306428
5862,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,513,75,25,0.798510703,0.15759806
5866,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,382,81,19,0.81724897,0.136111678
5869,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,260,83,17,0.822623138,0.135424909
5872,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,245,83,17,0.831418331,0.108687248
5870,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,307,82,18,0.833623314,0.06608869
5868,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,427,84,16,0.834766516,0.067895425
5876,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,194,82,18,0.840960974,0.064525869
5871,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,440,77,23,0.821721589,0.139504304
5873,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,362,79,21,0.825836762,0.108281508
5878,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,186,78,22,0.813108572,0.159449432
5877,0.9,1,100,random,FALSE,FALSE,FALSE,TRUE,small-world,betweenness,10,207,76,24,0.789285449,0.196507772
